model,scope,prevalence,threshold,tp,fp,fn,tn,recall,fpr,precision,f1
raw100,9500,0.1,0.9994805844224834,11666,0,223,23975,0.9812431659517201,0.0,1.0,0.9905327955848016
raw100,Fungi,0.001,0.9994805844224834,44372,119,1002,447197,0.977916868691321,0.000266031172593871,0.7863078027499845,0.871707188704735
raw100,Fungi,0.01,0.9994805844224834,44372,119,1002,447197,0.977916868691321,0.000266031172593871,0.9737744761058846,0.9758412763611921
raw100,Fungi,0.1,0.9994805844224834,44372,119,1002,447197,0.977916868691321,0.000266031172593871,0.9975576320281682,0.9876396131631334
raw100,Metazoa,0.001,0.9994805844224834,42723,119,813,447197,0.9813257993384785,0.000266031172593871,0.7868919316666938,0.8734188559424177
raw100,Metazoa,0.01,0.9994805844224834,42723,119,813,447197,0.9813257993384785,0.000266031172593871,0.9738631972381536,0.9775802565883563
raw100,Metazoa,0.1,0.9994805844224834,42723,119,813,447197,0.9813257993384785,0.000266031172593871,0.9975660956787543,0.9893793073788842
raw100,Viridiplantae,0.001,0.9994805844224834,76693,119,1648,447197,0.9789637609936049,0.000266031172593871,0.7864875308144049,0.8722333997129316
raw100,Viridiplantae,0.01,0.9994805844224834,76693,119,1648,447197,0.9789637609936049,0.000266031172593871,0.9738017866360288,0.9763759511884909
raw100,Viridiplantae,0.1,0.9994805844224834,76693,119,1648,447197,0.9789637609936049,0.000266031172593871,0.9975602374954092,0.9881745151212316
raw100,Other_Eukaryota,0.001,0.9994805844224834,48141,119,1783,447197,0.9642857142857143,0.000266031172593871,0.7839397125832457,0.8648105148077507
raw100,Other_Eukaryota,0.01,0.9994805844224834,48141,119,1783,447197,0.9642857142857143,0.000266031172593871,0.9734136080081242,0.9688281618247981
raw100,Other_Eukaryota,0.1,0.9994805844224834,48141,119,1783,447197,0.9642857142857143,0.000266031172593871,0.9975231921979067,0.9806228942341232
raw100,fungi_bacteria_only,0.001,0.9994805844224834,44372,84,1002,353296,0.977916868691321,0.0002377044541287,0.8046158051777511,0.8828420148855759
raw100,fungi_bacteria_only,0.01,0.9994805844224834,44372,84,1002,353296,0.977916868691321,0.0002377044541287,0.9765013229502737,0.9772085831951592
raw100,fungi_bacteria_only,0.1,0.9994805844224834,44372,84,1002,353296,0.977916868691321,0.0002377044541287,0.9978171251118089,0.9877667758680545
